wss_bytes,wss_kib,latency_ns
95936,93.6875,4.713187997293809
99328,97.0,4.700066109342392
102784,100.375,4.698651949073301
106432,103.9375,4.702895890789942
110208,107.625,4.699380212393695
114048,111.375,4.717740921341971
118080,115.3125,4.714084265191626
122240,119.375,4.707993003578017
126592,123.625,4.695818515352329
131072,128.0,4.703579596374585
135680,132.5,4.706368472359806
140416,137.125,4.699626375622354
145408,142.0,4.701441555513207
150528,147.0,4.716823470258304
155840,152.1875,4.703537960457571
161344,157.5625,4.705979870467679
167040,163.125,4.705803830888728
172928,168.875,4.708627038244118
179008,174.8125,4.72352685289748
185344,181.0,4.708536461863246
191872,187.375,4.705302738975196
198656,194.0,4.714688351215664
205632,200.8125,4.707710317615136
212864,207.875,4.708831565555763
220416,215.25,4.707577374862566
228160,222.8125,4.7076321589639
236224,230.6875,4.708728571445256
244544,238.8125,4.709539376144993
253184,247.25,4.7082727677221605
262144,256.0,4.7172916917110355
271360,265.0,4.70904778014236
280896,274.3125,4.707055099763187
290816,284.0,4.70840571047473
301120,294.0625,4.709566402968317
311680,304.375,4.708551070956935
322688,315.125,4.712167552099635
334080,326.25,4.709295404280387
345856,337.75,4.709431268851694
358080,349.6875,4.709496279318611
370688,362.0,4.715711718228575
383744,374.75,5.595838028428869
397312,388.0,4.70934507519893
411328,401.6875,4.728649531599511
425792,415.8125,4.710577352251593
440832,430.5,4.73366994664572
456384,445.6875,4.709543028418415
472512,461.4375,4.712076245264079
489152,477.6875,4.708343621826552
506368,494.5,4.712173395737111
524288,512.0,4.715023629915826
542720,530.0,4.708825721918288
561856,548.6875,4.708416667294997
581696,568.0625,4.707626315326425
602240,588.125,4.766817249771267
623424,608.8125,4.708559105958464
645440,630.3125,4.710373555394632
668224,652.5625,4.717274160798609
691776,675.5625,4.708849826922874
716160,699.375,4.713841754236389
741440,724.0625,4.772903398202085
767552,749.5625,4.718736531076873
794624,776.0,4.708562027777202
822656,803.375,4.73719950368097
851648,831.6875,4.7085386532273
881728,861.0625,4.727697749145676
912832,891.4375,4.7091325128857555
945024,922.875,4.7085715236881
978304,955.375,4.717467731289987
1012800,989.0625,4.72708416721074
1048576,1024.0,4.710139079440924
1085504,1060.0625,4.726645163945387
1123776,1097.4375,4.731874489031347
1163456,1136.1875,4.747924769812714
1204480,1176.25,4.816680277895715
1246912,1217.6875,4.942292917706748
1290944,1260.6875,5.602717450646996
1336448,1305.125,6.539896654430755
1383552,1351.125,8.870519701999466
1432384,1398.8125,11.388807514823036
1482880,1448.125,12.818676211902654
1535168,1499.1875,14.346227883478766
1589312,1552.0625,15.655226783013468
1645376,1606.8125,16.22056949058854
1703360,1663.4375,16.71411945950268
1763456,1722.125,18.99132289508837
1825664,1782.875,17.212469976603007
1890048,1845.75,17.552691663614116
1956672,1910.8125,17.59751528487056
2025664,1978.1875,17.646575543296798
2097152,2048.0,17.750824574951793
2171072,2120.1875,18.113664060812138
2247616,2194.9375,18.21330100158953
2326912,2272.375,18.38138738993714
2408960,2352.5,18.490247051560367
2493888,2435.4375,22.664715223163164
2581888,2521.375,18.84574546784201
2672896,2610.25,22.71993686685272
2767168,2702.3125,19.244169784109907
2864768,2797.625,19.341085781187733
2965760,2896.25,19.371612943360166
3070400,2998.4375,19.50110137572688
3178688,3104.1875,22.71725828952485
3290752,3213.625,20.05989117432777
3406784,3326.9375,19.85874221559801
3526912,3444.25,20.554644932561878
3651328,3565.75,20.124838822140745
3780096,3691.5,20.65085092768642
3913408,3821.6875,21.39344284717081
4051392,3956.4375,20.400938275132308
4194304,4096.0,20.657750072181027
4342208,4240.4375,22.730161771525616
4495296,4389.9375,22.71203407762168
4653824,4544.75,20.94241775862116
4817984,4705.0625,20.90926022913003
4987840,4870.9375,21.128051859853255
5163776,5042.75,22.772127123601816
5345856,5220.5625,21.08247148754372
5534400,5404.6875,21.369146463456715
5729536,5595.25,21.346660876905364
5931584,5792.5625,21.3622853026057
6140800,5996.875,21.30623532330398
6357376,6208.375,22.784518556868786
6581568,6427.3125,21.432411143676724
6813632,6653.9375,22.736360409977838
7053888,6888.5625,21.563862307780546
7302656,7131.5,21.505832796283975
7560192,7383.0,21.58929162671022
7826816,7643.375,21.7326791508126
8102848,7912.9375,21.919928287352008
8388608,8192.0,21.91282680690981
8684416,8480.875,22.85638697296914
8990656,8779.9375,21.877623539928784
9307712,9089.5625,21.8879098768558
9635968,9410.125,22.757615264977016
9975744,9741.9375,22.059761002710683
10327552,10085.5,21.909162720118566
10691776,10441.1875,22.187163155436224
11068800,10809.375,22.04476132626261
11459136,11190.5625,22.075401115882837
11863232,11585.1875,22.163832208035053
12281600,11993.75,22.140514362051455
12714752,12416.75,22.22253482588657
13163136,12854.625,22.220626862509963
13627328,13307.9375,22.315923474074484
14107840,13777.1875,24.378925593276943
14605376,14263.0625,22.97336837529648
15120448,14766.0625,22.473905446430113
15653696,15286.8125,22.45785803467279
16205696,15825.875,22.543239642229082
16777216,16384.0,22.622140306652792
17368832,16961.75,50.78254705210408
17981312,17559.875,73.93485525202253
18615424,18179.125,23.78172314701502
19271936,18820.25,26.985837896748738
19951552,19483.9375,94.5257295192431
20655168,20171.0625,41.14586104498425
21383552,20882.375,52.46163203048036
22137664,21618.8125,99.03979238159306
22918336,22381.1875,55.95291943720703
23726528,23170.4375,58.78215187388445
24563264,23987.5625,113.20748686477006
25429504,24833.5,114.03127787476876
26326272,25709.25,68.88016579850081
27254656,26615.875,111.43457268201188
28215744,27554.4375,75.77677950306834
29210816,28526.1875,79.78841767942421
30240896,29532.125,81.95801824811923
31307392,30573.625,86.69262902441298
32411392,31651.75,88.7898983612183
33554432,32768.0,117.24730494277539
34737664,33923.5,91.98777111638393
35962688,35119.8125,88.95280602041998
37230912,36358.3125,118.8214447941738
38543872,37640.5,94.8299488120568
39903168,38967.9375,94.19669835901507
41310336,40342.125,94.88173837743638
42767104,41764.75,95.68864426050254
44275328,43237.625,118.58911794048115
45836672,44762.375,97.70166626948094
47453120,46340.9375,100.53373538526685
49126528,47975.125,103.17950023665173
50859008,49667.0,99.45284531149856
52652544,51418.5,104.10928520935721
54509312,53231.75,108.47645212730772
56431552,55108.9375,105.91581195216415
58421632,57052.375,105.74552604708133
60481856,59064.3125,108.70197238739264
62614784,61147.25,107.0919566162832
64822848,63303.5625,119.1681362666618
67108864,65536.0,115.77941224448317
69475392,67847.0625,112.41289050343698
71925440,70239.6875,108.87646755937966
74461888,72716.6875,111.76567962181788
77087808,75281.0625,120.01354979834913
79806336,77935.875,112.72735946270687
82620672,80684.25,116.88229253684248
85534272,83529.5625,113.55057677889654
88550656,86475.25,115.93801787886767
91673408,89524.8125,120.54957680284592
94906240,92681.875,120.78142859809972
98253120,95950.3125,117.897022470951
101718016,99334.0,117.68660385966193
105305088,102837.0,118.5467789871454
109018624,106463.5,117.96574684340308
112863168,110217.9375,119.3474490846697
116843264,114104.75,121.06331060429389
120963776,118128.6875,121.64586099809783
125229568,122294.5,121.26523347976182
129645760,126607.1875,121.66245501108493
134217728,131072.0,120.96885331768391
138950848,135694.1875,121.1186361551623
143850944,140479.4375,123.12341441612604
148923840,145433.4375,122.08950402029961
154175680,150562.1875,122.866883752824
159612672,155871.75,121.87496080532797
165241344,161368.5,122.65809323371971
171068608,167059.1875,122.45833588247066
177101312,172950.5,122.76046673166556
183346816,179049.625,123.14672925135791
189812480,185363.75,122.92764279086268
196506240,191900.625,124.29010120346754
203436032,198668.0,123.83901037399629
210610176,205674.0,123.78743306003427
218037312,212927.0625,123.97566411028325
225726400,220435.9375,123.92996083897306
233686592,228209.5625,124.12473028040937
241927552,236257.375,123.3240500478263
250459136,244589.0,123.85702055600287
259291520,253214.375,123.85267818551749
268435456,262144.0,124.3448986355991
277901760,271388.4375,123.70335589971765
287701952,280958.9375,124.83143724391773
297847744,290866.9375,124.4942894015256
308351360,301124.375,123.329870858593
319225344,311743.5,124.85091673552208
330482752,322737.0625,124.62441214247893
342137216,334118.375,124.82684104042951
354202688,345901.0625,124.83495091356359
366693632,358099.25,123.72655313174532
379625024,370727.5625,125.113337511479
393012480,383801.25,125.24228778135694
406872064,397336.0,125.55354502268615
421220352,411348.0,125.30634162655666
436074624,425854.125,125.35645182228495
451452800,440871.875,126.55617104875287
467373248,456419.1875,125.45132912033849
483855104,472514.75,124.90272998634715
500918272,489178.0,126.26129352326771
518583104,506428.8125,124.21706212650126
536870912,524288.0,125.63674052419866
