wss_bytes,wss_kib,latency_ns
26496,25.875,1.5923182169596353
27520,26.875,1.5363295873006184
28416,27.75,1.5353759129842122
29440,28.75,1.535177230834961
30464,29.75,1.5429655710856118
31616,30.875,1.5360514322916665
32768,32.0,1.5350580215454102
33920,33.125,1.5349785486857095
35072,34.25,1.7029444376627603
36352,35.5,1.6233126322428384
37632,36.75,1.5381574630737305
38912,38.0,1.5371640523274739
40320,39.375,1.535216967264811
41728,40.75,1.5350977579752603
43136,42.125,1.5431642532348633
44672,43.625,1.5350977579752603
46336,45.25,1.5388727188110352
47872,46.75,1.5351374944051106
49664,48.5,1.5576680501302083
51328,50.125,1.56402587890625
53120,51.875,1.5350580215454102
55040,53.75,1.7033020655314126
56960,55.625,1.5507936477661133
59008,57.625,1.5354156494140625
61056,59.625,1.7693837483723958
63232,61.75,1.5350182851155598
65536,64.0,1.5513896942138672
67840,66.25,1.535177230834961
70144,68.5,1.5351374944051106
72704,71.0,1.8664201100667317
75264,73.5,1.5350182851155598
77824,76.0,1.5436808268229165
80640,78.75,1.5445550282796223
83456,81.5,1.5351374944051106
86400,84.375,1.73799196879069
89472,87.375,1.7397801081339517
92672,90.5,2.3573239644368487
95872,93.625,1.5350977579752603
99328,97.0,1.6242663065592446
102784,100.375,1.535177230834961
106368,103.875,1.5350182851155598
110208,107.625,2.7578671773274737
114048,111.375,1.5366474787394204
118016,115.25,1.596212387084961
122240,119.375,1.536289850870768
126592,123.625,2.008199691772461
131072,128.0,1.5350977579752603
135680,132.5,2.7894576390584307
140416,137.125,4.296660423278809
145408,142.0,5.023598670959473
150528,147.0,5.970040957132975
155776,152.125,6.239771842956543
161280,157.5,6.710052490234375
167040,163.125,7.537802060445149
172928,168.875,7.572174072265625
178944,174.75,7.857521375020345
185344,181.0,8.140246073404947
191872,187.375,9.763121604919434
198656,194.0,10.226806004842121
205568,200.75,8.510947227478027
212864,207.875,8.640845616658527
220416,215.25,8.690516153971354
228096,222.75,8.75560442606608
236160,230.625,9.142676989237467
244480,238.75,11.192003885904947
253184,247.25,8.919755617777506
262144,256.0,8.877038955688477
271360,265.0,8.941372235616047
280832,274.25,8.951266606648762
290816,284.0,9.263078371683756
301056,294.0,8.898576100667317
311680,304.375,10.406454404195149
322688,315.125,11.121551195780436
334080,326.25,9.165088335673014
345856,337.75,8.913477261861164
358016,349.625,9.068210919698078
370688,362.0,9.162664413452148
383744,374.75,9.158889452616373
397312,388.0,8.951783180236816
411264,401.625,9.000897407531738
425728,415.75,9.212493896484375
440832,430.5,8.955717086791992
456320,445.625,9.243965148925781
472448,461.375,9.200851122538248
489088,477.625,9.313424428304035
506368,494.5,9.216149648030598
524288,512.0,12.33220100402832
542720,530.0,9.211023648579914
561792,548.625,10.51942507425944
581632,568.0,9.04723008473714
602240,588.125,10.320862134297688
623360,608.75,9.059429168701172
645376,630.25,9.034474690755207
668160,652.5,11.342287063598633
691712,675.5,10.049581527709961
716160,699.375,16.99995994567871
741376,724.0,9.000420570373535
767488,749.5,9.204665819803873
794624,776.0,9.234229723612467
822656,803.375,9.341001510620117
851584,831.625,9.159406026204426
881664,861.0,9.377121925354004
912768,891.375,9.179552396138508
945024,922.875,8.9796781539917
978304,955.375,8.99211565653483
1012736,989.0,9.005268414815266
1048576,1024.0,8.98464520772298
1085440,1060.0,9.0332825978597
1123712,1097.375,9.273966153462727
1163392,1136.125,9.045084317525227
1204480,1176.25,9.06229019165039
1246848,1217.625,9.041428565979004
1290880,1260.625,9.023626645406086
1336448,1305.125,9.08835728963216
1383552,1351.125,11.903921763102213
1432320,1398.75,9.059508641560871
1482880,1448.125,8.996407190958658
1535104,1499.125,14.138420422871906
1589248,1552.0,9.141524632771809
1645312,1606.75,9.137948354085285
1703296,1663.375,9.292165438334147
1763456,1722.125,9.244362513224283
