wss_bytes,wss_kib,latency_ns,run
4352,4.25,1.6462742783864586,2
4672,4.5625,1.5874144103552146,2
4992,4.875,1.5926400680357249,2
5376,5.25,1.6354299795431742,2
5760,5.625,1.586534215009252,2
6208,6.0625,1.6051096238456202,2
6592,6.4375,1.6420639497772243,2
7104,6.9375,1.578053660680104,2
7616,7.4375,1.5862515298649473,2
8192,8.0,1.591830726588981,2
8768,8.5625,1.5853903262857858,2
9408,9.1875,1.591214955073092,2
10048,9.8125,1.6730358691665614,2
10752,10.5,1.580820615012474,2
11584,11.3125,1.651871736424724,2
12416,12.125,1.5842055322184405,2
13248,12.9375,1.5802837323740653,2
14208,13.875,1.635470884887053,2
15232,14.875,1.5787176420655646,2
16384,16.0,1.5943135348719073,2
17536,17.125,1.576546737029714,2
18816,18.375,1.5863253055744428,2
20160,19.6875,1.5857343694459087,2
21568,21.0625,1.5769747822353022,2
23168,22.625,1.6362984876480284,2
24832,24.25,1.6351538684719926,2
26560,25.9375,1.6731775769649984,2
28480,27.8125,1.5869600688571328,2
30528,29.8125,1.5780770351623206,2
32768,32.0,1.5812647301745861,2
35072,34.25,1.5879388752999457,2
37632,36.75,1.5932054383243348,2
40320,39.375,1.5791990103087092,2
43200,42.1875,1.6448630440226417,2
46336,45.25,1.5869622602148405,2
49664,48.5,2.0136130318484633,2
53184,51.9375,4.776884422363959,2
57024,55.6875,4.6846048883837765,2
61120,59.6875,4.710400820867313,2
65536,64.0,4.744834354982389,2
70208,68.5625,4.743804416859728,2
75264,73.5,4.748263829795081,2
80640,78.75,4.744429684259018,2
86464,84.4375,4.75520605101336,2
92672,90.5,4.748157914172538,2
99328,97.0,4.739499859869059,2
106432,103.9375,4.745603521537824,2
114048,111.375,4.7471571941526465,2
122240,119.375,4.740863614815874,2
131072,128.0,4.752257944443813,2
140416,137.125,4.744759118367755,2
150528,147.0,4.74574595978883,2
161344,157.5625,4.752607100771921,2
172928,168.875,4.74592419021573,2
185344,181.0,4.7437518242747405,2
198656,194.0,4.754823293867066,2
212864,207.875,4.7659320165404235,2
228160,222.8125,4.782620666390384,2
244544,238.8125,4.761121255919255,2
262144,256.0,4.754902913197116,2
280896,274.3125,4.747602770219897,2
301120,294.0625,4.74638072307152,2
322688,315.125,4.752592491720535,2
345856,337.75,4.752197316880564,2
370688,362.0,4.747556021255464,2
397312,388.0,4.747655362804885,2
425792,415.8125,4.792685572342265,2
456384,445.6875,4.753705701436093,2
489152,477.6875,4.750854014605689,2
524288,512.0,4.753274003967658,2
561856,548.6875,4.747169611846324,2
602240,588.125,4.789354708626424,2
645440,630.3125,4.756314147560933,2
691776,675.5625,4.748013284563823,2
741440,724.0625,4.751251380803368,2
794624,776.0,4.768209567651387,2
851648,831.6875,4.758423694580966,2
912832,891.4375,4.759675690284683,2
978304,955.375,4.815326680179153,2
1048576,1024.0,4.832859733199182,2
1123776,1097.4375,5.000632270665305,2
1204480,1176.25,5.237365374290446,2
1290944,1260.6875,5.879314849356746,2
1383552,1351.125,10.14046250473972,2
1482880,1448.125,14.393925068641472,2
1589312,1552.0625,15.824910139478655,2
1703360,1663.4375,17.097343175631526,2
1825664,1782.875,17.776263777038523,2
1956672,1910.8125,18.429682818347395,2
2097152,2048.0,18.060834949877293,2
2247616,2194.9375,18.535056445084194,2
2408960,2352.5,18.8134121970111,2
2581888,2521.375,19.325322122981717,2
2767168,2702.3125,19.49192228407417,2
2965760,2896.25,19.76770903431498,2
3178688,3104.1875,19.993502149810265,2
3406784,3326.9375,20.333805392778693,2
3651328,3565.75,20.80291079819047,2
3913408,3821.6875,20.636688281076324,2
4194304,4096.0,20.909103262257414,2
4495296,4389.9375,21.098323348062248,2
4817984,4705.0625,22.945370550089013,2
5163776,5042.75,21.366480521217103,2
5534400,5404.6875,21.469843212030717,2
5931584,5792.5625,21.606801607862465,2
6357376,6208.375,21.80622465515477,2
6813632,6653.9375,22.991857282049505,2
7302656,7131.5,21.821589724949227,2
7826816,7643.375,22.10649690596986,2
8388608,8192.0,22.113124302130785,2
8990656,8779.9375,22.157455195599667,2
9635968,9410.125,23.599752577387466,2
10327552,10085.5,22.524793582391037,2
11068800,10809.375,23.026885722593192,2
11863232,11585.1875,23.903399671654505,2
12714752,12416.75,22.553542065657712,2
13627328,13307.9375,22.730564218463304,2
14605376,14263.0625,22.805567603270116,2
15653696,15286.8125,24.00927694587661,2
16777216,16384.0,25.02136751838913,2
17981312,17559.875,27.277590550540623,2
19271936,18820.25,26.830897922228726,2
20655168,20171.0625,38.2898647935158,2
22137664,21618.8125,52.86784161263541,2
23726528,23170.4375,61.55045721049242,2
25429504,24833.5,69.27621089077913,2
27254656,26615.875,76.668678600111,2
29210816,28526.1875,81.02629722590495,2
31307392,30573.625,84.01450065612786,2
33554432,32768.0,88.2165175667232,2
35962688,35119.8125,95.85222621624281,2
38543872,37640.5,95.68698489881886,2
41310336,40342.125,96.21329571061734,2
44275328,43237.625,99.59862796852104,2
47453120,46340.9375,103.66637518193993,2
50859008,49667.0,106.97625867049977,2
54509312,53231.75,105.79056395694786,2
58421632,57052.375,107.49750784087654,2
62614784,61147.25,110.47009869598864,2
67108864,65536.0,111.86278237502093,2
71925440,70239.6875,113.46268779823025,2
77087808,75281.0625,114.3878105425309,2
82620672,80684.25,117.49641899858933,2
88550656,86475.25,119.08922624895685,2
94906240,92681.875,118.85243023510418,2
101718016,99334.0,121.37217038254553,2
109018624,106463.5,120.9299562232449,2
116843264,114104.75,122.03902829022371,2
125229568,122294.5,122.70803555458696,2
134217728,131072.0,123.09891642913003,2
143850944,140479.4375,124.14000235367723,2
154175680,150562.1875,124.80819744609002,2
165241344,161368.5,124.54870846226804,2
177101312,172950.5,125.02289836540132,2
189812480,185363.75,126.0802429771549,2
203436032,198668.0,126.3543091463688,2
218037312,212927.0625,125.97030201311563,2
233686592,228209.5625,126.17253045480676,2
250459136,244589.0,127.20977465537248,2
268435456,262144.0,127.0436149571793,2
287701952,280958.9375,126.72741272281401,2
308351360,301124.375,127.11682703121114,2
330482752,322737.0625,126.32207774413692,2
354202688,345901.0625,127.18020666582127,2
379625024,370727.5625,127.90276678638035,2
406872064,397336.0,127.89521262852217,2
436074624,425854.125,128.21094728193657,2
467373248,456419.1875,127.75237354166842,2
500918272,489178.0,128.13543336924582,2
536870912,524288.0,127.8826996107844,2
